"temporada","equipo","fase_alcanzada","año_temporada","tiros_campo_anotados","tiros_campo_intentados","triples_anotados","triples_intentados","tiros_libres_anotados","tiros_libres_intentados","rebotes_ofensivos","rebotes_defensivos","rebotes_totales","asistencias","perdidas_balon","robos","bloqueos","faltas_personales","puntos","victorias","acierto_tiros_campo","acierto_triples","acierto_tiros_libres","conferencia"
"2010-11","New York Knicks",0,"2010-11",38.2926829268293,83.7439024390244,9.32926829268293,25.3780487804878,20.5975609756098,25.4512195121951,10.3292682926829,30.1219512195122,40.4512195121951,21.4268292682927,13.6951219512195,7.6219512195122,5.79268292682927,21.2560975609756,106.512195121951,42,0.457259356341925,0.367611725132148,0.809295639674174,"Este"
"2010-11","Oklahoma City Thunder",2,"2010-11",37.390243902439,80.5975609756098,5.9390243902439,17.109756097561,24.109756097561,29.280487804878,11.0121951219512,31.7560975609756,42.7682926829268,20.390243902439,14.0975609756098,7.97560975609756,5.9390243902439,22.390243902439,104.829268292683,55,0.463912846118929,0.347113328581611,0.823406913785922,"Oeste"
"2010-11","Orlando Magic",0,"2010-11",36.0487804878049,78.1829268292683,9.39024390243902,25.6463414634146,17.719512195122,25.6219512195122,10.5365853658537,32.6707317073171,43.2073170731707,19.9512195121951,14.9268292682927,6.68292682926829,4.68292682926829,20,99.2073170731707,52,0.461082514428326,0.366143604374703,0.69157544026654,"Este"
"2010-11","Philadelphia 76ers",0,"2010-11",38.109756097561,82.6341463414634,5.40243902439024,15.219512195122,17.390243902439,22.5731707317073,10.3658536585366,31.4390243902439,41.8048780487805,22.6951219512195,12.9634146341463,7.57317073170732,4.32926829268293,19.4146341463415,99.0121951219512,41,0.461186540731995,0.354967948717949,0.770394381415451,"Este"
"2010-11","Portland Trail Blazers",0,"2010-11",35.9878048780488,80.4756097560976,6.31707317073171,18.3292682926829,18,22.3780487804878,12.1463414634146,27.1951219512195,39.3414634146341,21.1707317073171,13.0487804878049,8.04878048780488,4.36585365853659,19.3292682926829,96.2926829268293,48,0.447188968025458,0.344644045242848,0.804359673024523,"Oeste"
"2010-11","San Antonio Spurs",0,"2010-11",38.390243902439,80.8292682926829,8.35365853658537,21.0609756097561,18.5487804878049,24.1951219512195,10.109756097561,31.7439024390244,41.8536585365854,22.390243902439,13.4268292682927,7.34146341463415,4.53658536585366,18.9756097560976,103.682926829268,61,0.474954737477369,0.396641574985524,0.766633064516129,"Oeste"
"2011-12","Atlanta Hawks",0,"2011-12",36.8030303030303,81.030303030303,7.45454545454545,20.1515151515152,15.530303030303,20.9848484848485,9.87878787878788,31.3030303030303,41.1818181818182,22.4393939393939,13.9545454545455,8.12121212121212,4.59090909090909,17.8484848484848,96.5909090909091,40,0.454188481675393,0.369924812030075,0.740072202166065,"Este"
"2011-12","Boston Celtics",2,"2011-12",35.469696969697,77.0606060606061,5.5,14.969696969697,15.4090909090909,19.8181818181818,7.71212121212121,31.0757575757576,38.7878787878788,23.5909090909091,14.8333333333333,7.54545454545455,5.48484848484848,19.9242424242424,91.8484848484848,39,0.460283130161227,0.367408906882591,0.777522935779817,"Este"
"2011-12","Chicago Bulls",0,"2011-12",37.3787878787879,82.7575757575758,6.34848484848485,16.9242424242424,15.2424242424242,21.1212121212121,13.8636363636364,32.8030303030303,46.6666666666667,23.1363636363636,13.9848484848485,6.90909090909091,5.87878787878788,17.2575757575758,96.3484848484848,50,0.451666056389601,0.375111906893465,0.721664275466284,"Este"
"2011-12","Dallas Mavericks",0,"2011-12",36.3333333333333,82,7.53030303030303,22.1818181818182,15.5909090909091,20.2121212121212,10.0757575757576,32.6818181818182,42.7575757575758,20.9090909090909,14.030303030303,8.56060606060606,5.10606060606061,18.5757575757576,95.7878787878788,36,0.443089430894309,0.33948087431694,0.77136431784108,"Oeste"
"2011-12","Denver Nuggets",0,"2011-12",38.969696969697,81.8787878787879,6.59090909090909,19.8636363636364,19.5909090909091,26.6666666666667,11.1818181818182,31.8939393939394,43.0757575757576,23.9545454545455,15.3787878787879,8.18181818181818,5,19.6515151515152,104.121212121212,38,0.475943745373797,0.331807780320366,0.734659090909091,"Oeste"
"2011-12","Indiana Pacers",1,"2011-12",35.6666666666667,81.4393939393939,5.93939393939394,16.1212121212121,20.4393939393939,26.1212121212121,12.5151515151515,31.3636363636364,43.8787878787879,18.6060606060606,14.0151515151515,7.92424242424242,5.40909090909091,21.6666666666667,97.7121212121212,42,0.437953488372093,0.368421052631579,0.782482598607889,"Este"
"2011-12","Los Angeles Clippers",1,"2011-12",36.9545454545455,81.3030303030303,7.78787878787879,21.8333333333333,15.8484848484848,23.3030303030303,12.1212121212121,29.4393939393939,41.5606060606061,20.9848484848485,13.3181818181818,8.42424242424242,4.77272727272727,21.1969696969697,97.5454545454546,40,0.45452851285874,0.356696738376128,0.680104031209363,"Oeste"
"2011-12","Los Angeles Lakers",1,"2011-12",36.8030303030303,80.5909090909091,5.48484848484848,16.8484848484848,18.2121212121212,24.0757575757576,12.1060606060606,34.1060606060606,46.2121212121212,22.5,15.1060606060606,5.90909090909091,5.31818181818182,16.8030303030303,97.3030303030303,41,0.456664786614025,0.325539568345324,0.75645059786029,"Oeste"
"2011-12","Memphis Grizzlies",0,"2011-12",36.7424242424242,82.1515151515152,4.1969696969697,12.8636363636364,17.3030303030303,22.7878787878788,12.5909090909091,29.4545454545455,42.0454545454545,19.5454545454545,14.469696969697,9.56060606060606,5.22727272727273,19.9393939393939,94.9848484848485,41,0.447251936554777,0.326266195524146,0.759308510638298,"Oeste"
"2011-12","Miami Heat",4,"2011-12",37.0606060606061,78.969696969697,5.60606060606061,15.6060606060606,18.7575757575758,24.2121212121212,10.3939393939394,31.2121212121212,41.6060606060606,19.9545454545455,15.1818181818182,8.86363636363636,5.37878787878788,19.4242424242424,98.4848484848485,46,0.469301611665388,0.359223300970874,0.774718397997497,"Este"
"2011-12","New York Knicks",0,"2011-12",35.8333333333333,80.8333333333333,7.83333333333333,23.3030303030303,18.3484848484848,24.7575757575758,11.2575757575758,30.4848484848485,41.7424242424242,20.1212121212121,16,9.42424242424242,4.18181818181818,21.0757575757576,97.8484848484848,36,0.443298969072165,0.336150845253576,0.741126070991432,"Este"
"2011-12","Oklahoma City Thunder",3,"2011-12",37.3030303030303,79.2272727272727,7.15151515151515,19.9545454545455,21.3030303030303,26.4242424242424,11,32.6818181818182,43.6818181818182,18.5454545454545,16.3484848484848,7.54545454545455,8.16666666666667,20.4848484848485,103.060606060606,47,0.470835723847772,0.358390280941534,0.806192660550459,"Oeste"
"2011-12","Orlando Magic",0,"2011-12",34.469696969697,78.2121212121212,10.1515151515152,27.0454545454545,15.0757575757576,22.8484848484848,11.2424242424242,31.2121212121212,42.4545454545455,20.0151515151515,14.9090909090909,6.83333333333333,4.16666666666667,17.6969696969697,94.1666666666667,37,0.4407206509105,0.375350140056022,0.659814323607427,"Este"
"2011-12","Philadelphia 76ers",1,"2011-12",37.4393939393939,83.5757575757576,5.28787878787879,14.5909090909091,13.469696969697,18.1515151515152,10.6666666666667,32.4848484848485,43.1515151515151,22.0151515151515,11.1818181818182,7.96969696969697,5.15151515151515,17.530303030303,93.6363636363636,35,0.447969543147208,0.362409138110073,0.742070116861436,"Este"
"2011-12","San Antonio Spurs",2,"2011-12",39.5606060606061,82.7727272727273,8.36363636363636,21.2878787878788,16.1666666666667,21.6212121212121,10.3484848484848,32.6212121212121,42.969696969697,23.1515151515152,13.5606060606061,7.42424242424242,4.43939393939394,17.3181818181818,103.651515151515,50,0.477942522423577,0.39288256227758,0.747722494744219,"Oeste"
"2011-12","Utah Jazz",0,"2011-12",38.2272727272727,83.8030303030303,4.13636363636364,12.8030303030303,19.0606060606061,25.2727272727273,13.0454545454545,31.1363636363636,44.1818181818182,21.8030303030303,14.1818181818182,8.25757575757576,5.83333333333333,21.8333333333333,99.6515151515152,36,0.45615621045019,0.323076923076923,0.754196642685851,"Oeste"
"2012-13","Atlanta Hawks",0,"2012-13",37.609756097561,81.0243902439024,8.60975609756098,23.1829268292683,14.1219512195122,19.7439024390244,9.24390243902439,31.6219512195122,40.8658536585366,24.4756097560976,14.8658536585366,8.09756097560976,4.5,17.9634146341463,97.9512195121951,44,0.46417820590006,0.371383482377696,0.715256331068561,"Este"
"2012-13","Boston Celtics",0,"2012-13",37.0493827160494,79.7407407407407,6.14814814814815,17.1604938271605,16.2716049382716,20.962962962963,8.07407407407407,31.2716049382716,39.3456790123457,22.7530864197531,14.5802469135802,8.23456790123457,4.50617283950617,21.1975308641975,96.5185185185185,41,0.464623006657377,0.358273381294964,0.77620730270907,"Este"
"2012-13","Brooklyn Nets",0,"2012-13",35.8780487804878,79.8048780487805,7.65853658536585,21.4634146341463,17.4634146341463,23.8780487804878,12.7682926829268,30,42.7682926829268,20.3414634146341,14.7073170731707,7.30487804878049,4.76829268292683,18.2926829268293,96.8780487804878,49,0.449572127139364,0.356818181818182,0.731358529111338,"Este"
"2012-13","Chicago Bulls",1,"2012-13",35.6829268292683,81.6829268292683,5.4390243902439,15.4268292682927,16.3780487804878,21.1951219512195,12.5121951219512,30.6585365853659,43.1707317073171,23,14.280487804878,7.17073170731707,5.08536585365854,19.719512195122,93.1829268292683,45,0.436846819946253,0.352569169960474,0.772727272727273,"Este"
"2012-13","Denver Nuggets",0,"2012-13",40.719512195122,85.1585365853659,6.35365853658537,18.5121951219512,18.3536585365854,26.1951219512195,13.3170731707317,31.719512195122,45.0365853658537,24.4146341463415,15.280487804878,9.29268292682927,6.5,20.5121951219512,106.146341463415,57,0.478161248746957,0.343214756258234,0.700651769087523,"Oeste"
"2012-13","Golden State Warriors",1,"2012-13",38.1707317073171,83.4146341463415,8.02439024390244,19.9024390243902,16.8048780487805,21.2682926829268,10.7926829268293,34.1585365853659,44.9512195121951,22.5,15.0731707317073,6.91463414634146,4.21951219512195,21.3780487804878,101.170731707317,47,0.457602339181287,0.403186274509804,0.790137614678899,"Oeste"
"2012-13","Houston Rockets",0,"2012-13",38.0975609756098,82.7073170731707,10.5731707317073,28.890243902439,19.1829268292683,25.4512195121951,11.0853658536585,32.3414634146341,43.4268292682927,23.1951219512195,16.4390243902439,8.28048780487805,4.3780487804878,20.2682926829268,105.951219512195,45,0.460631082276614,0.365977205571971,0.753713464302827,"Oeste"
"2012-13","Indiana Pacers",2,"2012-13",35.1234567901235,80.5555555555556,6.85185185185185,19.7407407407407,17.641975308642,23.641975308642,12.8765432098765,32.9753086419753,45.8518518518519,20.3086419753086,15.1481481481481,7.16049382716049,6.33333333333333,20.037037037037,94.7407407407408,49,0.436015325670498,0.347091932457786,0.74621409921671,"Este"
"2012-13","Los Angeles Clippers",0,"2012-13",38.5365853658537,80.5853658536585,7.64634146341463,21.3658536585366,16.3658536585366,23.0243902439024,11.4390243902439,30.1829268292683,41.6219512195122,23.8780487804878,14.5975609756098,9.5609756097561,5.6219512195122,20.9268292682927,101.085365853659,56,0.478208232445521,0.357876712328767,0.710805084745763,"Oeste"
"2012-13","Los Angeles Lakers",0,"2012-13",37.0853658536585,80.9756097560976,8.71951219512195,24.5731707317073,19.3170731707317,27.9146341463415,11.4878048780488,33.3170731707317,44.8048780487805,22.1707317073171,15.0243902439024,7.02439024390244,5.23170731707317,17.890243902439,102.207317073171,45,0.457981927710843,0.354838709677419,0.692005242463958,"Oeste"
"2012-13","Memphis Grizzlies",2,"2012-13",36.1463414634146,81.4512195121951,4.65853658536585,13.5,16.4512195121951,21.2926829268293,12.9146341463415,29.8170731707317,42.7317073170732,20.9146341463415,13.9512195121951,8.57317073170732,5.31707317073171,20.2439024390244,93.4024390243902,56,0.443779008833658,0.345076784101174,0.77262313860252,"Oeste"
"2012-13","Miami Heat",4,"2012-13",38.390243902439,77.4146341463415,8.74390243902439,22.0609756097561,17.3536585365854,23.0121951219512,8.24390243902439,30.3658536585366,38.609756097561,23.0487804878049,13.9390243902439,8.65853658536585,5.3780487804878,18.6951219512195,102.878048780488,66,0.495904221802142,0.396351575456053,0.754107048224695,"Este"
"2012-13","Milwaukee Bucks",0,"2012-13",38.1463414634146,87.7682926829268,7.32926829268293,20.3658536585366,15.2560975609756,20.7317073170732,13.0243902439024,30.9390243902439,43.9634146341463,22.8780487804878,14.0975609756098,8.35365853658537,6.70731707317073,18.9512195121951,98.8780487804878,38,0.434625538418786,0.359880239520958,0.735882352941177,"Este"
"2012-13","New York Knicks",1,"2012-13",36.5365853658537,81.5731707317073,10.8658536585366,28.9146341463415,16.0121951219512,21.0853658536585,10.8536585365854,29.7073170731707,40.5609756097561,19.2560975609756,12.0487804878049,8.19512195121951,3.58536585365854,20.1219512195122,99.9512195121951,54,0.447899536552549,0.375790805567271,0.759398496240602,"Este"
"2012-13","Oklahoma City Thunder",1,"2012-13",38.1219512195122,79.3170731707317,7.29268292682927,19.3658536585366,22.1829268292683,26.780487804878,10.4146341463415,33.2317073170732,43.6463414634146,21.3780487804878,15.280487804878,8.28048780487805,7.60975609756098,20.1707317073171,105.719512195122,60,0.480627306273063,0.376574307304786,0.828324225865209,"Oeste"
"2012-13","San Antonio Spurs",3,"2012-13",39.1463414634146,81.4024390243902,8.08536585365854,21.5121951219512,16.6463414634146,21.0365853658537,8.12195121951219,33.1829268292683,41.3048780487805,25.0975609756098,14.7073170731707,8.47560975609756,5.4390243902439,17.4024390243902,103.024390243902,58,0.480898876404494,0.375850340136054,0.791304347826087,"Oeste"
"2013-14","Atlanta Hawks",0,"2013-14",37.3292682926829,81.5609756097561,9.36585365853658,25.8048780487805,16.9756097560976,21.7317073170732,8.69512195121951,31.280487804878,39.9756097560976,24.890243902439,15.2560975609756,8.29268292682927,3.97560975609756,19.2317073170732,101,38,0.457685406698565,0.362948960302457,0.781144781144781,"Este"
"2013-14","Brooklyn Nets",1,"2013-14",35.7439024390244,77.9390243902439,8.64634146341463,23.4390243902439,18.390243902439,24.4146341463415,8.79268292682927,29.3536585365854,38.1463414634146,20.9024390243902,14.5243902439024,8.59756097560976,3.79268292682927,21.6707317073171,98.5243902439024,44,0.458613675481145,0.36888657648283,0.753246753246753,"Este"
"2013-14","Charlotte Bobcats",0,"2013-14",36.2926829268293,82.0731707317073,6.29268292682927,17.9390243902439,17.9756097560976,24.390243902439,9.46341463414634,33.219512195122,42.6829268292683,21.6829268292683,12.3170731707317,6.08536585365854,5.13414634146341,18.2073170731707,96.8536585365854,43,0.442199108469539,0.350781781101292,0.737,"Este"
"2013-14","Chicago Bulls",0,"2013-14",34.6707317073171,80.2073170731707,6.19512195121951,17.7926829268293,18.1219512195122,23.2682926829268,11.4268292682927,32.719512195122,44.1463414634146,22.6829268292683,14.9146341463415,7.24390243902439,5.17073170731707,19.0853658536585,93.6585365853658,48,0.432263950129238,0.348183687457162,0.778825995807128,"Este"
"2013-14","Dallas Mavericks",0,"2013-14",39.6219512195122,83.6341463414634,8.79268292682927,22.890243902439,16.8048780487805,21.1341463414634,10.2439024390244,30.6585365853659,40.9024390243902,23.5975609756098,13.5365853658537,8.58536585365854,4.34146341463415,19.9512195121951,104.841463414634,49,0.473753280839895,0.384123601491742,0.795152914021927,"Oeste"
"2013-14","Golden State Warriors",0,"2013-14",39.4634146341463,85.4268292682927,9.4390243902439,24.8414634146341,15.890243902439,21.109756097561,10.9268292682927,34.3780487804878,45.3048780487805,23.3170731707317,15.2073170731707,7.82926829268293,4.96341463414634,21.7560975609756,104.256097560976,51,0.461955745895789,0.379970544918999,0.752744078567302,"Oeste"
"2013-14","Houston Rockets",0,"2013-14",38.0243902439024,80.5243902439024,9.5,26.5731707317073,22.1219512195122,31.0853658536585,11.219512195122,34.109756097561,45.3292682926829,21.4024390243902,16.1341463414634,7.57317073170732,5.6219512195122,20.4390243902439,107.670731707317,54,0.472209601696199,0.357503441945847,0.711651628089447,"Oeste"
"2013-14","Indiana Pacers",2,"2013-14",35.9634146341463,80.1585365853659,6.70731707317073,18.8048780487805,18.109756097561,23.2560975609756,10.1707317073171,34.5243902439024,44.6951219512195,20.1341463414634,15.0853658536585,6.70731707317073,5.4390243902439,20.4268292682927,96.7439024390244,56,0.448653582838886,0.356679636835279,0.778710015731515,"Este"
"2013-14","Los Angeles Clippers",1,"2013-14",39.1219512195122,82.4512195121951,8.45121951219512,23.9756097560976,21.2317073170732,29.0731707317073,10.4634146341463,32.5365853658537,43,24.5853658536585,13.8536585365854,8.57317073170732,4.84146341463415,21.5487804878049,107.926829268293,57,0.474486022777696,0.352492370295015,0.730285234899329,"Oeste"
"2013-14","Memphis Grizzlies",0,"2013-14",38.0731707317073,81.9878048780488,4.9390243902439,13.9878048780488,15.0609756097561,20.3170731707317,11.5853658536585,30.8048780487805,42.390243902439,21.8536585365854,13.7073170731707,7.69512195121951,4.57317073170732,19.1219512195122,96.1463414634146,50,0.464376022608954,0.353095030514385,0.741296518607443,"Oeste"
"2013-14","Miami Heat",3,"2013-14",38.3170731707317,76.4878048780488,8.10975609756098,22.3048780487805,17.4512195121951,22.9756097560976,7.64634146341463,29.2317073170732,36.8780487804878,22.5243902439024,14.780487804878,8.92682926829268,4.47560975609756,19.4634146341463,102.19512195122,54,0.500956632653061,0.363586659376709,0.759554140127389,"Este"
"2013-14","Oklahoma City Thunder",2,"2013-14",38.9512195121951,82.7073170731707,8.09756097560976,22.4268292682927,20.1585365853659,25.0243902439024,10.8170731707317,33.9146341463415,44.7317073170732,21.8780487804878,15.3170731707317,8.26829268292683,6.10975609756098,22.6585365853659,106.158536585366,59,0.470952521380124,0.361065796628602,0.805555555555555,"Oeste"
"2013-14","Portland Trail Blazers",1,"2013-14",39.109756097561,87,9.39024390243902,25.2560975609756,19.1341463414634,23.4878048780488,12.4634146341463,33.9756097560976,46.4390243902439,23.219512195122,13.719512195122,5.53658536585366,4.71951219512195,19.219512195122,106.743902439024,54,0.449537426408747,0.371801062288749,0.814641744548287,"Oeste"
"2013-14","San Antonio Spurs",4,"2013-14",40.5609756097561,83.4634146341463,8.51219512195122,21.4268292682927,15.719512195122,20.0243902439024,9.29268292682927,33.9756097560976,43.2682926829268,25.1707317073171,14.390243902439,7.36585365853659,5.1219512195122,18.2317073170732,105.353658536585,62,0.485973115137347,0.397268070574843,0.785018270401949,"Oeste"
"2013-14","Toronto Raptors",0,"2013-14",36.4878048780488,81.9268292682927,8.69512195121951,23.3780487804878,19.609756097561,25.0609756097561,11.4024390243902,31.1219512195122,42.5243902439024,21.1829268292683,14.1341463414634,7.03658536585366,4.18292682926829,22.9512195121951,101.280487804878,48,0.445370646025603,0.371935315597287,0.782481751824817,"Este"
"2013-14","Washington Wizards",1,"2013-14",38.7439024390244,84.390243902439,7.89024390243902,20.780487804878,15.280487804878,20.9146341463415,10.8048780487805,31.3780487804878,42.1829268292683,23.280487804878,14.6829268292683,8.14634146341463,4.59756097560976,20.4268292682927,100.658536585366,44,0.459104046242775,0.379694835680751,0.730612244897959,"Este"
"2014-15","Atlanta Hawks",2,"2014-15",38.0609756097561,81.6951219512195,9.97560975609756,26.2439024390244,16.4512195121951,21.1585365853659,8.71951219512195,31.8414634146341,40.5609756097561,25.7439024390244,14.2317073170732,9.07317073170732,4.63414634146341,17.7682926829268,102.548780487805,60,0.465890431407673,0.380111524163569,0.777521613832853,"Este"
"2014-15","Boston Celtics",0,"2014-15",38.9390243902439,87.9390243902439,8.04878048780488,24.6463414634146,15.4390243902439,20.4634146341463,11.0975609756098,32.7439024390244,43.8414634146341,24.5,13.8170731707317,8.21951219512195,3.58536585365854,21.1951219512195,101.365853658537,40,0.442795728747746,0.326571004453241,0.754469606674613,"Este"
"2014-15","Brooklyn Nets",0,"2014-15",37.4268292682927,82.9756097560976,6.59756097560976,19.9146341463415,16.5731707317073,22.1585365853659,10.3170731707317,32.0365853658537,42.3536585365854,20.9268292682927,13.8170731707317,7.02439024390244,4.14634146341463,19.2560975609756,98.0243902439024,38,0.451058201058201,0.331292100428659,0.747936158503027,"Este"
"2014-15","Chicago Bulls",1,"2014-15",36.5975609756098,82.890243902439,7.86585365853659,22.2560975609756,19.7317073170732,25.2073170731707,11.6951219512195,34.0487804878049,45.7439024390244,21.719512195122,13.9634146341463,6.26829268292683,5.80487804878049,18.2317073170732,100.792682926829,50,0.441518316904517,0.353424657534247,0.782776971456217,"Este"
"2014-15","Cleveland Cavaliers",3,"2014-15",37.6707317073171,82.1829268292683,10.0731707317073,27.4756097560976,17.719512195122,23.5853658536585,11.109756097561,31.8536585365854,42.9634146341463,22.1219512195122,14.280487804878,7.35365853658537,4.14634146341463,18.4146341463415,103.134146341463,53,0.458376613740911,0.366622281402574,0.75129265770424,"Este"
"2014-15","Dallas Mavericks",0,"2014-15",39.6951219512195,85.8048780487805,8.92682926829268,25.390243902439,16.9024390243902,22.4756097560976,10.4634146341463,31.8048780487805,42.2682926829268,22.5121951219512,12.9512195121951,8.08536585365854,4.52439024390244,20.0487804878049,105.219512195122,50,0.462620807276862,0.351585014409222,0.752034725990233,"Oeste"
"2014-15","Golden State Warriors",4,"2014-15",41.5853658536585,87.0365853658537,10.7682926829268,27.0365853658537,16.0121951219512,20.8414634146341,10.4024390243902,34.3170731707317,44.719512195122,27.4146341463415,14.4512195121951,9.29268292682927,6.04878048780488,19.8536585365854,109.951219512195,67,0.477791789267199,0.398285972034281,0.768285547103569,"Oeste"
"2014-15","Houston Rockets",2,"2014-15",36.9756097560976,83.3170731707317,11.3780487804878,32.6829268292683,18.5975609756098,26.0121951219512,11.6829268292683,32,43.6829268292683,22.1951219512195,16.6585365853659,9.47560975609756,4.96341463414634,21.9878048780488,103.926829268293,56,0.443793911007026,0.348134328358209,0.714955461790905,"Oeste"
"2014-15","Los Angeles Clippers",1,"2014-15",39.3658536585366,83.2926829268293,10.0853658536585,26.8536585365854,17.9024390243902,25.2073170731707,9.5609756097561,33.0609756097561,42.6219512195122,24.7682926829268,12.3414634146341,7.80487804878049,4.98780487804878,21.3292682926829,106.719512195122,56,0.472620790629575,0.375567665758401,0.710208030962748,"Oeste"
"2014-15","Memphis Grizzlies",1,"2014-15",37.7682926829268,82.4756097560976,5.15853658536585,15.1951219512195,17.6219512195122,22.7926829268293,10.4390243902439,32.1219512195122,42.5609756097561,21.6707317073171,13.3414634146341,8.53658536585366,4.23170731707317,19.109756097561,98.3170731707317,55,0.457932870028094,0.339486356340289,0.773140716960942,"Oeste"
"2014-15","Milwaukee Bucks",0,"2014-15",37.5975609756098,81.9756097560976,6.64634146341463,18.2926829268293,16,21.1463414634146,10.6829268292683,31.390243902439,42.0731707317073,23.5609756097561,16.7439024390244,9.62195121951219,4.91463414634146,22.1219512195122,97.8414634146342,41,0.458643260934246,0.363333333333333,0.756632064590542,"Este"
"2014-15","New Orleans Pelicans",0,"2014-15",37.9024390243902,82.8658536585366,7.14634146341463,19.3048780487805,16.4024390243902,21.8292682926829,11.4878048780488,31.9634146341463,43.4512195121951,22.0243902439024,13.2560975609756,6.74390243902439,6.21951219512195,18.6585365853659,99.3536585365854,45,0.457395143487859,0.370183196462413,0.751396648044693,"Oeste"
"2014-15","Portland Trail Blazers",0,"2014-15",38.719512195122,85.9634146341463,9.84146341463415,27.2073170731707,15.5121951219512,19.3780487804878,10.719512195122,35.1341463414634,45.8536585365854,21.9390243902439,13.6219512195122,6.40243902439024,4.53658536585366,18.219512195122,102.792682926829,51,0.450418499077883,0.361721201255043,0.800503461296413,"Oeste"
"2014-15","San Antonio Spurs",0,"2014-15",39.1219512195122,83.5853658536585,8.25609756097561,22.5243902439024,16.6829268292683,21.390243902439,9.82926829268293,33.8048780487805,43.6341463414634,24.390243902439,13.9756097560976,8.01219512195122,5.41463414634146,19.0731707317073,103.182926829268,55,0.468047855266997,0.36654033567948,0.779931584948689,"Oeste"
"2014-15","Toronto Raptors",0,"2014-15",37.9024390243902,83.280487804878,8.85365853658537,25.1219512195122,19.3292682926829,24.5609756097561,10.7439024390244,30.8048780487805,41.5487804878049,20.7439024390244,12.890243902439,7.5,4.35365853658537,20.8780487804878,103.987804878049,49,0.455117879630985,0.352427184466019,0.786991062562066,"Este"
